date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2008-02-29,15.8833859286507,1.0,16.5427586127789,15.8554356414623,16.484317103203,313870200.0,125.02,0.0,130.21,124.8,129.75,1.0,44838600.0
2008-02-28,16.5046445847946,1.0,16.7955816650746,15.9786709986115,16.1603478653365,404563600.0,129.91,0.0,132.2,125.77,127.2,1.0,57794800.0
2008-02-27,15.6216696031587,1.0,15.6331038115539,15.0029518822138,15.0207384286064,368784500.0,122.96,0.0,123.05,118.09,118.23,1.0,52683500.0
2008-02-26,15.1376214477583,1.0,15.3840921620566,14.6662779683526,14.9457808402374,376222000.0,119.15,0.0,121.09,115.44,117.64,1.0,53746000.0
2008-02-25,15.2125790361273,1.0,15.2672091429048,14.8217832025285,15.0664752621876,314193600.0,119.74,0.0,120.17,116.664,118.59,1.0,44884800.0
2008-02-22,15.177005943342,1.0,15.5644985611822,14.7209080751301,15.5606871583838,382469500.0,119.46,0.0,122.51,115.87,122.48,1.0,54638500.0
2008-02-21,15.441263204033,1.0,16.0676037305748,15.3548714072687,16.0142440913968,234528700.0,121.54,0.0,126.47,120.86,126.05,1.0,33504100.0
2008-02-20,15.7309298167136,1.0,15.8300262894727,15.4590497504257,15.5251140655985,241859800.0,123.82,0.0,124.6,121.68,122.2,1.0,34551400.0
2008-02-19,15.5225731303995,1.0,16.1031768233601,15.4285585280383,16.0066212857999,251261500.0,122.18,0.0,126.75,121.44,125.99,1.0,35894500.0
2008-02-15,15.8338376922712,1.0,16.1451022541428,15.761421039101,16.0421943785853,225325100.0,124.63,0.0,127.08,124.06,126.27,1.0,32189300.0
2008-02-14,16.1933800229229,1.0,16.617716201148,16.1362089809465,16.4398507372213,238524300.0,127.46,0.0,130.8,127.01,129.4,1.0,34074900.0
2008-02-13,16.4398507372213,1.0,16.4881285060014,15.9608844522188,16.0942835501638,242133500.0,129.4,0.0,129.78,125.63,126.68,1.0,34590500.0
2008-02-12,15.8630584470591,1.0,16.6431255531375,15.7055204647241,16.6050115251532,306495000.0,124.86,0.0,131.0,123.62,130.7,1.0,43785000.0
2008-02-11,16.4462030752187,1.0,16.5135378579909,16.1603478653365,16.2632557408941,300358100.0,129.45,0.0,129.98,127.2,128.01,1.0,42908300.0
2008-02-08,15.9418274382266,1.0,15.9697777254151,15.4488860096299,15.5098684544048,338993200.0,125.48,0.0,125.7,121.6,122.08,1.0,48427600.0
2008-02-07,15.4031491760488,1.0,15.8528947062633,14.8987735390567,15.2417997909153,520832900.0,121.24,0.0,124.78,117.27,119.97,1.0,74404700.0
2008-02-06,15.499704713609,1.0,16.7600085722893,15.470483958821,16.6215276039464,393318100.0,122.0,0.0,131.92,121.77,130.83,1.0,56188300.0
2008-02-05,16.4347688668234,1.0,17.0242658329803,16.3763273572475,16.5707088999673,285260500.0,129.36,0.0,134.0,128.9,130.43,1.0,40751500.0
2008-02-04,16.7257059471034,1.0,17.2656546768808,16.6964851923155,17.0509456525693,224808500.0,131.65,0.0,135.9,131.42,134.21,1.0,32115500.0
2008-02-01,16.9925041429934,1.0,17.3533169412446,16.7930407298757,17.308850575263,252686000.0,133.75,0.0,136.59,132.18,136.24,1.0,36098000.0
2008-01-31,17.1970494265091,1.0,17.3609397468415,16.4398507372213,16.4462030752187,336418600.0,135.36,0.0,136.65,129.4,129.45,1.0,48059800.0
2008-01-30,16.7930407298757,1.0,17.2084836349044,16.5160787931899,16.6901328543181,310762900.0,132.18,0.0,135.45,130.0,131.37,1.0,44394700.0
2008-01-29,16.7117308035092,1.0,16.8705392534437,16.3953843712396,16.6621825671296,274995700.0,131.54,0.0,132.79,129.05,131.15,1.0,39285100.0
2008-01-28,16.5173492607893,1.0,16.9226284250222,16.0650627953758,16.2823127548863,368711000.0,130.01,0.0,133.2,126.45,128.16,1.0,52673000.0
2008-01-25,16.5173492607893,1.0,17.6709338411137,16.4665305568103,17.6582291651189,388684800.0,130.01,0.0,139.09,129.61,138.99,1.0,55526400.0
2008-01-24,17.2275406488965,1.0,17.8754791246293,16.7714427806846,17.7852759250665,501466700.0,135.6,0.0,140.7,132.01,139.99,1.0,71638100.0
2008-01-23,17.6686469994346,1.0,17.786546392666,16.0256782997921,17.3024982372656,843242400.0,139.072,0.0,140.0,126.14,136.19,1.0,120463200.0
2008-01-22,19.7735577182467,1.0,20.3249406564193,18.5488269523517,18.8105432778438,608688500.0,155.64,0.0,159.98,146.0,148.06,1.0,86955500.0
2008-01-18,20.5002651851471,1.0,21.0580004613171,20.2779333552387,20.5447315511287,431085900.0,161.36,0.0,165.75,159.61,161.71,1.0,61583700.0
2008-01-17,20.4405532079717,1.0,21.0084522249375,20.1267477109011,20.5193221991392,439464900.0,160.89,0.0,165.36,158.42,161.51,1.0,62780700.0
2008-01-16,20.2817447580372,1.0,21.4721728987463,19.9082272837912,20.9919361461443,553461300.0,159.64,0.0,169.01,156.7,165.23,1.0,79065900.0
2008-01-15,21.4759843015447,1.0,22.7693203178114,20.9195194929742,22.57875017789,585819500.0,169.04,0.0,179.22,164.66,177.72,1.0,83688500.0
2008-01-14,22.7134197434345,1.0,22.794729669801,22.2547809400236,22.5533408259005,275112600.0,178.78,0.0,179.42,175.17,177.52,1.0,39301800.0
2008-01-11,21.9397049753535,1.0,22.5952662566832,21.5979491910944,22.3602297507801,308071400.0,172.69,0.0,177.85,170.0,176.0,1.0,44010200.0
2008-01-10,22.6168642058743,1.0,22.9954635505182,22.285272162411,22.5609636314974,370743800.0,178.02,0.0,181.0,175.41,177.58,1.0,52963400.0
2008-01-09,22.792188734602,1.0,22.8048934105968,21.3819696991835,21.7631099790263,453470500.0,179.4,0.0,179.5,168.3,171.3,1.0,64781500.0
2008-01-08,21.756757641029,1.0,23.1809518200417,21.6995865990525,22.8862033369632,380954000.0,171.25,0.0,182.46,170.8,180.14,1.0,54422000.0
2008-01-07,22.5685864370942,1.0,23.325785126382,21.6271699458824,23.0272252405051,518048300.0,177.64,0.0,183.6,170.23,181.25,1.0,74006900.0
2008-01-04,22.874769128568,1.0,24.5200246698896,22.7273948870287,24.3231021919708,363958000.0,180.05,0.0,193.0,178.89,191.45,1.0,51994000.0
2008-01-03,24.7652249165885,1.0,25.0777599460596,24.4806401743058,24.8262073613633,210516600.0,194.93,0.0,197.39,192.69,195.41,1.0,30073800.0
2008-01-02,24.7537907081932,1.0,25.4423841471093,24.4628536279131,25.3166078547611,269794700.0,194.84,0.0,200.26,192.55,199.27,1.0,38542100.0
2007-12-31,25.1654222104235,1.0,25.4728753694967,25.1234967796407,25.3458286095491,134833300.0,198.08,0.0,200.5,197.75,199.5,1.0,19261900.0
2007-12-28,25.3877540403318,1.0,25.6075449350412,25.0129788031623,25.484309577892,174911800.0,199.83,0.0,201.56,196.8801,200.59,1.0,24987400.0
2007-12-27,25.2276751227978,1.0,25.7854103989678,25.1298491176381,25.2759528915779,198881900.0,198.57,0.0,202.96,197.8,198.95,1.0,28411700.0
2007-12-26,25.2759528915779,1.0,25.5313168790726,25.0053432928895,25.2835756971747,175933100.0,198.95,0.0,200.96,196.82,199.01,1.0,25133300.0
2007-12-24,25.2568958775857,1.0,25.324230660358,24.7474383701958,24.7779295925832,120050700.0,198.8,0.0,199.33,194.79,195.03,1.0,17150100.0
2007-12-21,24.6356372214419,1.0,24.6359548383418,24.1249092464525,24.1541300012404,248490200.0,193.91,0.0,193.9125,189.89,190.12,1.0,35498600.0
2007-12-20,23.7844239297929,1.0,23.8631929209604,23.2914825011961,23.5582806970861,193514300.0,187.21,0.0,187.83,183.33,185.43,1.0,27644900.0
2007-12-19,23.2648026816071,1.0,23.4578375286715,22.9827588745234,23.2470161352145,206869600.0,183.12,0.0,184.6394,180.9,182.98,1.0,29552800.0
2007-12-18,23.2470161352145,1.0,23.7996695409866,22.6905513266439,23.696761665429,305650800.0,182.98,0.0,187.33,178.6,186.52,1.0,43664400.0
2007-12-17,23.4274225343401,1.0,24.4755583039079,23.2470161352145,24.230358057209,256173400.0,184.4,0.0,192.65,182.98,190.72,1.0,36596200.0
2007-12-14,24.1884326264263,1.0,25.4093519895229,24.0804428804708,24.1858916912273,168578200.0,190.39,0.0,200.0,189.54,190.37,1.0,24082600.0
2007-12-13,24.3713799607509,1.0,24.4082235211357,23.8619224533609,24.1630232744368,216154400.0,191.83,0.0,192.12,187.82,190.19,1.0,30879200.0
2007-12-12,24.2481446036017,1.0,24.708053874612,23.6002061278688,24.5759252442665,306415200.0,190.86,0.0,194.48,185.76,193.44,1.0,43773600.0
2007-12-11,23.9534469392272,1.0,25.0066137604889,23.8072923465835,24.7423564997979,277731300.0,188.5404,0.0,196.83,187.39,194.75,1.0,39675900.0
2007-12-10,24.6737512494262,1.0,24.8579690513502,24.4806401743058,24.5949822582587,180594400.0,194.21,0.0,195.66,192.69,193.59,1.0,25799200.0
2007-12-07,24.6851854578215,1.0,24.7728477221853,23.8898727405494,24.2074896404184,266516600.0,194.3,0.0,194.99,188.04,190.54,1.0,38073800.0
2007-12-06,24.1328877829772,1.0,24.1515890660415,23.64594296145,23.6548362346463,224952700.0,189.9528,0.0,190.1,186.12,186.19,1.0,32136100.0
2007-12-05,23.5671739702825,1.0,23.6306973502563,23.1745994820443,23.2355819268192,223100500.0,185.5,0.0,186.0,182.41,182.89,1.0,31871500.0
2007-12-04,22.8442779061805,1.0,22.9827588745234,22.4860060431283,22.5063335247199,193449900.0,179.81,0.0,180.9,176.99,177.15,1.0,27635700.0
2007-12-03,22.7235834842303,1.0,23.3943903767537,22.5762092426911,23.1047237640731,240367400.0,178.86,0.0,184.14,177.7,181.86,1.0,34338200.0
2007-11-30,23.1504605976543,1.0,23.8466768421672,22.8303027625863,23.8009400085861,296950500.0,182.22,0.0,187.7,179.7,187.34,1.0,42421500.0
2007-11-29,23.4134473907458,1.0,23.5252485394997,22.7604270446151,22.7960001374004,262731700.0,184.29,0.0,185.17,179.15,179.43,1.0,37533100.0
2007-11-28,22.8963670777591,1.0,22.9446448465392,22.2776493568142,22.4644080939372,287728000.0,180.22,0.0,180.6,175.35,176.82,1.0,41104000.0
2007-11-27,22.2090441064425,1.0,22.3335499311911,21.5992196586939,22.261133278021,329257600.0,174.81,0.0,175.79,170.01,175.22,1.0,47036800.0
2007-11-26,21.9208893502053,1.0,22.5215664312376,21.8965090769713,22.0540470593064,326438700.0,172.5419,0.0,177.2699,172.35,173.59,1.0,46634100.0
2007-11-23,21.7936012014138,1.0,21.8583950489871,21.5661875011075,21.8520427109897,116439400.0,171.54,0.0,172.05,169.75,172.0,1.0,16634200.0
2007-11-21,21.4022971807751,1.0,21.8965090769713,20.9207899605737,21.0694346697124,304452400.0,168.46,0.0,172.35,164.67,165.84,1.0,43493200.0
2007-11-20,21.4518454171547,1.0,21.8253628914007,20.7759566542334,21.0478367205213,385910700.0,168.85,0.0,171.79,163.53,165.67,1.0,55130100.0
2007-11-19,20.8293162934114,1.0,21.3692650231887,20.5942797875083,21.1024668272987,288607200.0,163.95,0.0,168.2,162.1,166.1,1.0,41229600.0
2007-11-16,21.1393103876836,1.0,21.2193498464506,20.2423602624534,21.0008294193407,345873500.0,166.39,0.0,167.02,159.33,165.3,1.0,49410500.0
2007-11-15,20.873782659393,1.0,21.5458600195159,20.3655956196026,21.1393103876836,371852600.0,164.3,0.0,169.59,160.3,166.39,1.0,53121800.0
2007-11-14,21.1037372948982,1.0,22.5596931638979,20.8026364738224,22.5076039923194,362292000.0,166.11,0.0,177.57,163.74,177.16,1.0,51756000.0
2007-11-13,21.5928673206965,1.0,21.7224550158431,19.5347098095452,20.4354713375738,434861700.0,169.96,0.0,170.98,153.76,160.85,1.0,62123100.0
2007-11-12,19.5347098095452,1.0,21.3057416432149,19.1370534509091,20.9982884841417,442266300.0,153.76,0.0,167.7,150.63,165.28,1.0,63180900.0
2007-11-09,21.009722692537,1.0,22.2484286020262,20.9893952109454,21.7440529650342,381595200.0,165.37,0.0,175.12,165.21,171.15,1.0,54513600.0
2007-11-08,22.2924248949961,1.0,23.7450394342091,21.3146349164113,23.7158186794212,472594500.0,175.4663,0.0,186.9,167.77,186.67,1.0,67513500.0
2007-11-07,23.6687986735646,1.0,24.4793697067063,23.6472134290495,24.2163829136148,248581900.0,186.2999,0.0,192.68,186.13,190.61,1.0,35511700.0
2007-11-06,24.366298090353,1.0,24.392977909942,23.5379532154945,23.7640964482013,238681800.0,191.79,0.0,192.0,185.27,187.05,1.0,34097400.0
2007-11-05,23.6535657670468,1.0,24.0067557597012,23.4070950527485,23.5404941506935,201044200.0,186.18,0.0,188.96,184.24,185.29,1.0,28720600.0
2007-11-02,23.8682747913583,1.0,24.0677382044761,23.3118099827878,24.0385174496881,250528600.0,187.87,0.0,189.44,183.49,189.21,1.0,35789800.0
2007-11-01,23.8136446845808,1.0,24.1515890660415,22.8684167905706,23.9610189261201,201259100.0,187.44,0.0,190.1,180.0,188.6,1.0,28751300.0
2007-10-31,24.1325320520493,1.0,24.1541300012404,23.4972982523113,23.8377835689709,208327700.0,189.95,0.0,190.12,184.95,187.63,1.0,29761100.0
2007-10-30,23.7577441102039,1.0,24.0588449312797,23.4693479651228,23.6535657670468,234853500.0,187.0,0.0,189.37,184.73,186.18,1.0,33550500.0
2007-10-29,23.5150847987039,1.0,23.7056549386254,23.4655365623244,23.592583322272,135138500.0,185.09,0.0,186.59,184.7,185.7,1.0,19305500.0
2007-10-26,23.4655365623244,1.0,23.5506578914893,23.2343114592197,23.5404941506935,176719200.0,184.7,0.0,185.37,182.88,185.29,1.0,25245600.0
2007-10-25,23.221606783225,1.0,23.6179926742615,23.0793144120836,23.4871345115155,243400500.0,182.78,0.0,185.9,181.66,184.87,1.0,34771500.0
2007-10-24,23.6218040770599,1.0,23.7844239297929,22.7718612530104,23.6065584658662,322120400.0,185.93,0.0,187.21,179.24,185.81,1.0,46017200.0
2007-10-23,23.6510248318479,1.0,23.9610189261201,23.219065848026,23.9559370557222,448791000.0,186.16,0.0,188.6,182.76,188.56,1.0,64113000.0
2007-10-22,22.151873064466,1.0,22.2204783148378,21.5928800253725,21.6424155570761,412374900.0,174.36,0.0,174.9,169.9601,170.35,1.0,58910700.0
2007-10-19,21.6513088302724,1.0,22.1861756896519,21.5979491910944,22.1366274532723,322945000.0,170.42,0.0,174.63,170.0,174.24,1.0,46135000.0
2007-10-18,22.0426128509111,1.0,22.1302751152749,21.7313482890394,21.7885193310159,205919000.0,173.5,0.0,174.19,171.05,171.5,1.0,29417000.0
2007-10-17,21.9473277809504,1.0,21.9841713413352,21.4937708479374,21.9397049753535,281903300.0,172.75,0.0,173.04,169.18,172.69,1.0,40271900.0
2007-10-16,21.5445895519164,1.0,21.620817607885,20.9817724053485,21.0313206417281,266957600.0,169.58,0.0,170.18,165.15,165.54,1.0,38136800.0
2007-10-15,21.2142679760526,1.0,21.543319084317,20.7721452514349,21.3413147360003,269482500.0,166.98,0.0,169.57,163.5,167.98,1.0,38497500.0
2007-10-12,21.2490406742503,1.0,21.2523820040369,20.556165759524,20.7098923390606,247044000.0,167.2537,0.0,167.28,161.8,163.01,1.0,35292000.0
2007-10-11,20.6107958663015,1.0,21.836797099796,19.464834091574,21.5331553435212,410998000.0,162.23,0.0,171.88,153.21,169.49,1.0,58714000.0
2007-10-10,21.1901290916626,1.0,21.3286100600055,21.0389434473249,21.2866846292228,166897500.0,166.79,0.0,167.88,165.6,167.55,1.0,23842500.0
2007-10-09,21.3260691248065,1.0,21.7389710946363,21.1761539480684,21.623358543084,276071600.0,167.86,0.0,171.11,166.68,170.2,1.0,39438800.0
2007-10-08,21.3324214628039,1.0,21.3324214628039,20.7048104686627,20.7708747838355,208982200.0,167.91,0.0,167.91,162.97,163.49,1.0,29854600.0
2007-10-05,20.5116866888663,1.0,20.5282154723355,20.0352740437388,20.1191249053042,235867800.0,161.4499,0.0,161.58,157.7,158.36,1.0,33695400.0
2007-10-04,19.8497857742153,1.0,20.0835518125189,19.5016776519588,20.0733880717231,164239600.0,156.24,0.0,158.08,153.5,158.0,1.0,23462800.0
2007-10-03,20.0632370356033,1.0,20.2233032484613,19.9476117793749,20.0454377845346,173129600.0,157.9201,0.0,159.18,157.01,157.78,1.0,24732800.0
2007-10-02,20.1305591136995,1.0,20.1483456600922,19.8053194082336,19.889170269799,198017400.0,158.45,0.0,158.59,155.89,156.55,1.0,28288200.0
2007-10-01,19.8623634034501,1.0,19.998430483354,19.4292609987887,19.6452404906996,209267100.0,156.339,0.0,157.41,152.93,154.63,1.0,29895300.0
2007-09-28,19.4978662491604,1.0,19.6414290879012,19.4063925819981,19.4940548463619,153775300.0,153.47,0.0,154.6,152.75,153.44,1.0,21967900.0
2007-09-27,19.6287244119064,1.0,19.6312653471054,19.3517624752206,19.5359802771447,164549700.0,154.5,0.0,154.52,152.32,153.77,1.0,23507100.0
2007-09-26,19.408933517197,1.0,19.6922477918802,19.2158224420767,19.624913009108,243817000.0,152.77,0.0,155.0,151.25,154.47,1.0,34831000.0
2007-09-25,19.4610226887756,1.0,19.4661045591735,18.6530052955087,18.6555462307077,298137700.0,153.18,0.0,153.22,146.82,146.84,1.0,42591100.0
2007-09-24,18.8384935650323,1.0,19.03795697815,18.6314073463176,18.6415710871135,263040400.0,148.28,0.0,149.85,146.65,146.73,1.0,37577200.0
2007-09-21,18.3137904464486,1.0,18.3773138264224,17.8259308882498,17.9313796990063,284720100.0,144.15,0.0,144.65,140.31,141.14,1.0,40674300.0
2007-09-20,17.8259308882498,1.0,18.0139600929722,17.7001545959016,17.8056034066582,172960200.0,140.31,0.0,141.79,139.32,140.15,1.0,24708600.0
2007-09-19,17.8843596931497,1.0,18.1880141541005,17.7103183366974,18.1702276077078,256720100.0,140.7699,0.0,143.16,139.4,143.02,1.0,36674300.0
2007-09-18,17.9034294118178,1.0,18.1486296585167,17.5108549235797,17.6658519707158,266022400.0,140.92,0.0,142.85,137.83,139.05,1.0,38003200.0
2007-09-17,17.5845420443493,1.0,17.8615039810351,17.4816341687917,17.6582291651189,198342900.0,138.41,0.0,140.59,137.6,138.99,1.0,28334700.0
2007-09-14,17.6353607483283,1.0,17.6569586975194,17.3037687048651,17.3507760060457,151830000.0,138.81,0.0,138.98,136.2,136.57,1.0,21690000.0
2007-09-13,17.4308154648127,1.0,17.6594996327184,17.3609397468415,17.6379016835273,164040800.0,137.2,0.0,139.0,136.65,138.83,1.0,23434400.0
2007-09-12,17.386349098831,1.0,17.7103183366974,17.2465976628887,17.2770888852761,255692500.0,136.85,0.0,139.4,135.75,135.99,1.0,36527500.0
2007-09-11,17.2135655053023,1.0,17.5705669007551,16.9925041429934,17.519748196776,242971400.0,135.49,0.0,138.3,133.75,137.9,1.0,34710200.0
2007-09-10,17.3685625524384,1.0,17.5375347431687,17.0179134949829,17.4054061128232,371959700.0,136.71,0.0,138.04,133.95,137.0,1.0,53137100.0
2007-09-07,16.7409515582971,1.0,16.8082863410694,16.5160787931899,16.7714427806846,357644000.0,131.77,0.0,132.3,130.0,132.01,1.0,51092000.0
2007-09-06,17.1525830605274,1.0,17.4778227659933,16.8603755126479,17.2237292460981,475315400.0,135.01,0.0,137.57,132.71,135.57,1.0,67902200.0
2007-09-05,17.3749148904357,1.0,18.5284994707601,17.2910640288703,18.4179687896057,582055600.0,136.76,0.0,145.84,136.1,144.97,1.0,83150800.0
2007-09-04,18.3150609140481,1.0,18.5145243271658,17.7662189110744,17.7789235870692,329210700.0,144.16,0.0,145.73,139.84,139.94,1.0,47030100.0
2007-08-31,17.5934353175456,1.0,17.7420800266843,17.4574952844017,17.7217525450927,219221800.0,138.48,0.0,139.65,137.41,139.49,1.0,31317400.0
2007-08-30,17.3101210428625,1.0,17.5642145627577,16.8082863410694,16.85529364225,358895600.0,136.25,0.0,138.25,132.3,132.67,1.0,51270800.0
2007-08-29,17.0344295737761,1.0,17.0471342497709,16.457637283614,16.5008331819962,291715200.0,134.08,0.0,134.18,129.54,129.88,1.0,41673600.0
2007-08-28,16.1120700965565,1.0,16.8222614846636,16.0879312121664,16.641855085538,294841400.0,126.82,0.0,132.41,126.63,130.99,1.0,42120200.0
2007-08-27,16.801934003072,1.0,17.1081166945457,16.7828769890799,16.9468562421442,176859900.0,132.25,0.0,134.66,132.1,133.3907,1.0,25265700.0
2007-08-24,17.1894266209122,1.0,17.1983198941086,16.4919399087998,16.5834135759621,227958500.0,135.3,0.0,135.37,129.81,130.53,1.0,32565500.0
2007-08-23,16.6520188263338,1.0,16.9404149714149,16.4855875708024,16.908653281428,216709500.0,131.07,0.0,133.34,129.76,133.09,1.0,30958500.0
2007-08-22,16.8349661606584,1.0,16.8654573830458,16.5580042239726,16.671075840326,265441400.0,132.51,0.0,132.75,130.33,131.22,1.0,37920200.0
2007-08-21,16.2073551665172,1.0,16.3839501628444,15.3726579536613,15.5263845331979,325761800.0,127.57,0.0,128.96,121.0,122.21,1.0,46537400.0
2007-08-20,15.5276550007974,1.0,15.817321613478,15.3091345736875,15.7487163631063,200829300.0,122.22,0.0,124.5,120.5,123.96,1.0,28689900.0
2007-08-17,15.5073275192058,1.0,15.6902748535304,15.2227427769232,15.5009751812084,298765600.0,122.06,0.0,123.5,119.82,122.01,1.0,42680800.0
2007-08-16,14.8708232518683,1.0,15.0550410537923,14.1809593453527,14.8657413814704,466672500.0,117.05,0.0,118.5,111.62,117.01,1.0,66667500.0
2007-08-15,15.232906517719,1.0,15.8630584470591,15.2011448277321,15.5937193159702,248213000.0,119.9,0.0,124.86,119.65,122.74,1.0,35459000.0
2007-08-14,15.7576096363026,1.0,16.3000993012789,15.7169546731194,16.2988288336794,184751700.0,124.03,0.0,128.3,123.71,128.29,1.0,26393100.0
2007-08-13,16.2353054537056,1.0,16.4334983992239,16.0714151333732,16.3039107040774,188227900.0,127.79,0.0,129.35,126.5,128.33,1.0,26889700.0
2007-08-10,15.8808449934518,1.0,16.2302235833077,15.283725221698,15.6419970847503,352687300.0,125.0,0.0,127.75,120.3,123.12,1.0,50383900.0
2007-08-09,16.057439989779,1.0,16.8972190730327,15.8922792018471,16.6571006967317,281348900.0,126.39,0.0,133.0,125.09,131.11,1.0,40192700.0
2007-08-08,17.0255363005798,1.0,17.3876195664305,16.7701723130851,17.3749148904357,202024200.0,134.01,0.0,136.86,132.0,136.76,1.0,28860600.0
2007-08-07,17.1551367004024,1.0,17.4358973352106,16.8502117718521,17.1436897873311,237484100.0,135.0301,0.0,137.24,132.63,134.94,1.0,33926300.0
2007-08-06,17.1830742829148,1.0,17.1856152181138,16.3000993012789,16.884514397038,231292600.0,135.25,0.0,135.27,128.3,132.9,1.0,33041800.0
2007-08-03,16.751102594417,1.0,17.2720070148782,16.7066489331113,17.1843447505143,169796900.0,131.8499,0.0,135.95,131.5,135.26,1.0,24256700.0
2007-08-02,17.3406122652499,1.0,17.4003242424253,17.0433228469725,17.3609397468415,213161200.0,136.49,0.0,136.96,134.15,136.65,1.0,30451600.0
2007-08-01,17.1513125929279,1.0,17.199590361708,16.2327645185067,16.9785289993992,437539200.0,135.0,0.0,135.38,127.77,133.64,1.0,62505600.0
2007-07-31,16.7396810906977,1.0,18.2286691172837,16.7091898683102,18.1638752697104,440598200.0,131.76,0.0,143.48,131.52,142.97,1.0,62942600.0
2007-07-30,17.9682232593911,1.0,18.4789512343805,17.7319162858885,18.3366588632392,276747100.0,141.43,0.0,145.45,139.57,144.33,1.0,39535300.0
2007-07-27,18.2756764184643,1.0,18.9198034913987,18.266783145268,18.5729658367417,290274600.0,143.85,0.0,148.92,143.78,146.19,1.0,41467800.0
2007-07-26,18.5488269523517,1.0,18.8664438522207,17.4003242424253,18.5323108735585,546657300.0,146.0,0.0,148.5,136.96,145.87,1.0,78093900.0
2007-07-25,17.4384382704095,1.0,17.5781897063519,17.1513125929279,17.4498724788048,374045700.0,137.26,0.0,138.36,135.0,137.35,1.0,53435100.0
2007-07-24,17.1373247446577,1.0,17.9135931526136,17.0433228469725,17.6442540215247,448823200.0,134.8899,0.0,141.0,134.15,138.88,1.0,64117600.0
2007-07-23,18.2566194044722,1.0,18.4497304795926,17.9046998794173,18.2070711680926,259122500.0,143.7,0.0,145.22,140.93,143.31,1.0,37017500.0
2007-07-20,18.2629717424696,1.0,18.317601849247,17.786546392666,17.9961735465796,291943400.0,143.75,0.0,144.18,140.0,141.65,1.0,41706200.0
2007-07-19,17.786546392666,1.0,17.8894542682236,17.7420800266843,17.8246604206503,183222900.0,140.0,0.0,140.81,139.65,140.3,1.0,26174700.0
2007-07-18,17.5476984839645,1.0,17.5883534471477,17.2834412232735,17.5565917571608,189214200.0,138.12,0.0,138.44,136.04,138.19,1.0,27030600.0
2007-07-17,17.6480527196471,1.0,17.735727688687,17.468929492797,17.5705669007551,177489900.0,138.9099,0.0,139.6,137.5,138.3,1.0,25355700.0
2007-07-16,17.5451575487655,1.0,17.7840054574671,17.468929492797,17.5820011091503,234028200.0,138.1,0.0,139.98,137.5,138.39,1.0,33432600.0
2007-07-13,17.4981502475849,1.0,17.5133958587786,17.0903301481531,17.1551239957264,226901500.0,137.73,0.0,137.85,134.52,135.03,1.0,32414500.0
2007-07-12,17.0331464015007,1.0,17.0547570553678,16.8197205494647,17.0052088189882,176152200.0,134.0699,0.0,134.24,132.39,133.85,1.0,25164600.0
2007-07-11,16.8197205494647,1.0,16.986151804996,16.6825100487212,16.7790655862814,205443000.0,132.39,0.0,133.7,131.31,132.07,1.0,29349000.0
2007-07-10,16.8146386790668,1.0,17.0877892129541,16.3648931488522,16.3737864220485,313751900.0,132.35,0.0,134.5,128.81,128.88,1.0,44821700.0
2007-07-09,16.5580169286486,1.0,16.884514397038,16.4119004500328,16.8184500818652,248955000.0,130.3301,0.0,132.9,129.18,132.38,1.0,35565000.0
2007-07-06,16.8082863410694,1.0,16.9404149714149,16.5668974971689,16.9137351518259,218673700.0,132.3,0.0,133.34,130.4,133.13,1.0,31239100.0
2007-07-05,16.8654573830458,1.0,16.8934076702343,16.3496475376585,16.3636226812527,363262900.0,132.75,0.0,132.97,128.69,128.8,1.0,51894700.0
2007-07-03,16.1565364625381,1.0,16.1857572173261,15.4361813336351,15.499704713609,290620400.0,127.17,0.0,127.4,121.5,122.0,1.0,41517200.0
2007-07-02,15.4056901112477,1.0,15.5111389220042,15.1566784617504,15.3790102916587,248715600.0,121.26,0.0,122.09,119.3,121.05,1.0,35530800.0
2007-06-29,15.5047865840069,1.0,15.7537982335042,15.3840921620566,15.4958933108105,284460400.0,122.04,0.0,124.0,121.09,121.97,1.0,40637200.0
2007-06-28,15.3167573792844,1.0,15.5619576259833,15.2456111937137,15.5454415471901,209535900.0,120.56,0.0,122.49,120.0,122.36,1.0,29933700.0
2007-06-27,15.4857295700147,1.0,15.5047865840069,15.1515965913525,15.3231097172818,243674200.0,121.89,0.0,122.04,119.26,120.61,1.0,34810600.0
2007-06-26,15.2011448277321,1.0,15.7537982335042,15.0829913409808,15.7512572983052,336251300.0,119.65,0.0,124.0,118.72,123.98,1.0,48035900.0
2007-06-25,15.5429006119911,1.0,15.8922792018471,15.3802807592582,15.7779371178942,241350900.0,122.34,0.0,125.09,121.06,124.19,1.0,34478700.0
2007-06-22,15.6267514735566,1.0,15.8109692754806,15.547982482389,15.734741219512,157969000.0,123.0,0.0,124.45,122.38,123.85,1.0,22567000.0
2007-06-21,15.7410935575094,1.0,15.790641793889,15.337084860876,15.4615906856247,216761300.0,123.9,0.0,124.29,120.72,121.7,1.0,30965900.0
2007-06-20,15.4425336716325,1.0,15.8376490950696,15.4361813336351,15.737282154711,224378000.0,121.55,0.0,124.66,121.5,123.87,1.0,32054000.0
2007-06-19,15.710602335122,1.0,15.8821154610513,15.6153172651613,15.841460497868,235756500.0,123.66,0.0,125.01,122.91,124.69,1.0,33679500.0
